listing_id,available,price,adjusted_price,minimum_nights,maximum_nights,listing_url,name,latitude,longitude,property_type,room_type,accomodates,bathrooms_text,bedrooms,beds,amenities,host_id,host_name,host_since,host_location,total_reviews
42803474,0.0,67.0,64.0,1.0,1125.0,https://www.airbnb.com/rooms/42803474,COSY PRIVATE ROOM & BATHROOM in MY LOVELY HOUSE,51.21284,4.43624,Private room in residential home,Private room,2,3 shared baths,1.0,1.0,"[""Refrigerator"", ""Shower gel"", ""Kitchen"", ""Smoke alarm"", ""Hair dryer"", ""Host greets you"", ""Stove"", ""Carbon monoxide alarm"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""TV with Chromecast"", ""Baking sheet"", ""Children\u2019s books and toys"", ""Toaster"", ""Clothing storage"", ""in repair oven"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Bed linens"", ""Freezer"", ""Iron"", ""Dedicated workspace"", ""Pocket wifi"", ""Paid parking garage off premises"", ""Microwave"", ""Essentials"", ""crueltyfree body soap"", ""Hot water kettle"", ""Keurig coffee machine"", ""Dining table"", ""Room-darkening shades"", ""First aid kit"", ""Extra pillows and blankets"", ""Wine glasses"", ""Heating"", ""Hot water"", ""Private entrance"", ""Fire extinguisher"", ""Bluetooth sound system"", ""Dryer"", ""Coffee maker"", ""Hangers"", ""Lock on bedroom door"", ""Pour-over coffee"", ""Board games""]",15842352,Ina - RumpusRoom,2014-05-22,"Antwerp, Flanders, Belgium",5.0
42806260,0.0,77.0,73.0,1.0,1125.0,https://www.airbnb.com/rooms/42806260,CHARMING PRIVATE ROOM & BATHROOM in MY COSY HOUSE,51.21284,4.43624,Private room in residential home,Private room,2,3 shared baths,1.0,1.0,"[""Pour-over coffee"", ""Refrigerator"", ""Shower gel"", ""Kitchen"", ""Smoke alarm"", ""Hair dryer"", ""Host greets you"", ""Stove"", ""Carbon monoxide alarm"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""TV with Chromecast"", ""Baking sheet"", ""Toaster"", ""Clothing storage"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Bed linens"", ""Freezer"", ""Iron"", ""Dedicated workspace"", ""Pocket wifi"", ""in repair at the moment oven"", ""Microwave"", ""animal cruelty free body soap"", ""Paid parking garage off premises"", ""Essentials"", ""Hot water kettle"", ""Keurig coffee machine"", ""Dining table"", ""Room-darkening shades"", ""Portable fans"", ""Extra pillows and blankets"", ""First aid kit"", ""Wine glasses"", ""Drying rack for clothing"", ""Heating"", ""Cleaning before checkout"", ""Hot water"", ""Private entrance"", ""Fire extinguisher"", ""Bluetooth sound system"", ""Dryer"", ""Ethernet connection"", ""Coffee maker"", ""Hangers"", ""Lock on bedroom door"", ""Board games"", ""Cleaning products""]",15842352,Ina - RumpusRoom,2014-05-22,"Antwerp, Flanders, Belgium",3.0
43660245,0.0,60.0,60.0,1.0,1125.0,https://www.airbnb.com/rooms/43660245,CHEERFUL and SUNNY FRIEND/FAMILY ROOM,51.21233,4.43709,Private room in residential home,Private room,4,2 shared baths,1.0,6.0,"[""Refrigerator"", ""Shower gel"", ""Kitchen"", ""Smoke alarm"", ""Hair dryer"", ""Host greets you"", ""Stove"", ""Carbon monoxide alarm"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""TV with Chromecast"", ""Baking sheet"", ""Children\u2019s books and toys"", ""Toaster"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Bed linens"", ""Freezer"", ""Body soap"", ""Iron"", ""Dedicated workspace"", ""Pocket wifi"", ""Paid parking garage off premises"", ""Microwave"", ""Essentials"", ""Hot water kettle"", ""Keurig coffee machine"", ""Dining table"", ""Room-darkening shades"", ""First aid kit"", ""Extra pillows and blankets"", ""Wine glasses"", ""currently in repair oven"", ""Heating"", ""Hot water"", ""Private entrance"", ""Fire extinguisher"", ""Bluetooth sound system"", ""Dryer"", ""Coffee maker"", ""Safe"", ""Hangers"", ""Lock on bedroom door"", ""Pour-over coffee"", ""Board games""]",15842352,Ina - RumpusRoom,2014-05-22,"Antwerp, Flanders, Belgium",8.0
42805423,0.0,128.33,128.33,1.0,1125.0,https://www.airbnb.com/rooms/42805423,Maison Philippe 2 beds 2 bathroom Meir City Center,51.21697,4.40741,Entire rental unit,Entire home/apt,4,2.5 baths,2.0,2.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Outdoor furniture"", ""Stove"", ""Carbon monoxide alarm"", ""Single level home"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Lockbox"", ""Washer"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Long term stays allowed"", ""First aid kit"", ""Crib"", ""TV"", ""Heating"", ""Paid parking off premises"", ""Hot water"", ""Private patio or balcony"", ""Private entrance"", ""Fire extinguisher"", ""Dishwasher"", ""Coffee maker"", ""Hangers"", ""Air conditioning""]",10283752,Philippe,2013-11-26,"Antwerp, Flanders, Belgium",79.0
42973949,0.0,115.0,115.0,2.0,1125.0,https://www.airbnb.com/rooms/42973949,New apartment in the heart of Antwerp,51.2137,4.40955,Entire rental unit,Entire home/apt,6,1.5 baths,2.0,3.0,"[""Hot water"", ""Elevator"", ""Long term stays allowed"", ""Kitchen"", ""Dryer"", ""Shampoo"", ""Washer"", ""Hair dryer"", ""Smoke alarm"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Hangers"", ""Dedicated workspace"", ""Wifi"", ""TV"", ""Heating"", ""Essentials""]",222165629,Louis,2018-10-23,"Schilde, Flanders, Belgium",5.0
43040299,0.0,180.0,180.0,2.0,1125.0,https://www.airbnb.com/rooms/43040299,"Spacious, bright apartment near the station",51.21509,4.43024,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,"[""Hot water"", ""Long term stays allowed"", ""Kitchen"", ""Dryer"", ""Shampoo"", ""Hair dryer"", ""Washer"", ""Smoke alarm"", ""Patio or balcony"", ""Hangers"", ""Iron"", ""Wifi"", ""TV"", ""Heating"", ""Essentials""]",95317388,Dennis,2016-09-15,"Antwerpen, Vlaanderen, Belgium",10.0
43136840,0.0,315.0,315.0,2.0,1125.0,https://www.airbnb.com/rooms/43136840,New group house @Antwerp,51.20787,4.40357,Entire townhouse,Entire home/apt,9,6.5 baths,7.0,16.25,"[""Fire extinguisher"", ""Long term stays allowed"", ""Kitchen"", ""Dryer"", ""Hair dryer"", ""Washer"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Hangers"", ""Dedicated workspace"", ""Wifi"", ""TV"", ""Heating"", ""Essentials""]",61620323,Patrick,2016-03-05,"Sint-Gillis-Waas, Flanders, Belgium",1.0
43138786,1.0,199.0,199.0,3.0,1125.0,https://www.airbnb.com/rooms/43138786,Riverside Loft 150m²,51.23351,4.38551,Entire loft,Entire home/apt,6,2 baths,3.0,5.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Hair dryer"", ""Children\u2019s dinnerware"", ""Sonos sound system"", ""Stove"", ""Carbon monoxide alarm"", ""Single level home"", ""Oven"", ""Babysitter recommendations"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Lockbox"", ""Children\u2019s books and toys"", ""Washer"", ""Free street parking"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Lake access"", ""Freezer"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Long term stays allowed"", ""Waterfront"", ""Keurig coffee machine"", ""Dining table"", ""Bathtub"", ""Room-darkening shades"", ""Extra pillows and blankets"", ""HDTV with Chromecast, Netflix"", ""Crib"", ""Wine glasses"", ""Free parking on premises"", ""Heating"", ""Hot water"", ""Private patio or balcony"", ""Fire extinguisher"", ""Dishwasher"", ""Dryer"", ""Coffee maker"", ""Beachfront"", ""Hangers""]",61362648,William,2016-03-03,"Antwerp, Flanders, Belgium",10.0
43227407,0.0,80.0,80.0,2.0,1125.0,https://www.airbnb.com/rooms/43227407,Private apartment in green neighborhood in Antwerp,51.19606,4.45896,Entire rental unit,Entire home/apt,4,1.5 baths,1.0,2.0,"[""Hot water"", ""Lockbox"", ""Kitchen"", ""Dryer"", ""Shampoo"", ""Hair dryer"", ""Washer"", ""Smoke alarm"", ""Patio or balcony"", ""Carbon monoxide alarm"", ""Hangers"", ""Iron"", ""Wifi"", ""TV"", ""Heating"", ""Essentials""]",29882794,Ans,2015-03-23,"Antwerp, Flanders, Belgium",5.0
43396485,0.0,30.33,30.33,1.0,1125.0,https://www.airbnb.com/rooms/43396485,Apt. 8 Nick's place in the heart of Antwerp,51.20771,4.41397,Private room in rental unit,Private room,2,1 shared bath,1.0,2.0,"[""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Stove"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Barbecue utensils"", ""Bed linens"", ""Freezer"", ""Dedicated workspace"", ""Essentials"", ""Long term stays allowed"", ""BBQ grill"", ""Bathtub"", ""Room-darkening shades"", ""Heating"", ""Hot water"", ""Fire extinguisher"", ""Ethernet connection"", ""Patio or balcony"", ""Hangers"", ""Cable TV"", ""Clothing storage: closet"", ""Lock on bedroom door"", ""TV with standard cable"", ""Shower gel""]",341953444,Nick,2020-03-18,IT,11.0
43396960,0.0,31.0,31.0,1.0,1125.0,https://www.airbnb.com/rooms/43396960,Apt.10 Nick's place in the heart of Antwerp,51.2075,4.41341,Private room in rental unit,Private room,2,1.5 shared baths,2.0,2.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Stove"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Baking sheet"", ""Barbecue utensils"", ""Bed linens"", ""Freezer"", ""Dedicated workspace"", ""Essentials"", ""Long term stays allowed"", ""Outdoor dining area"", ""Dining table"", ""Bathtub"", ""Room-darkening shades"", ""Extra pillows and blankets"", ""Heating"", ""Hot water"", ""Fire extinguisher"", ""Ethernet connection"", ""Patio or balcony"", ""Hangers"", ""Cable TV"", ""Clothing storage: closet"", ""Lock on bedroom door"", ""TV with standard cable"", ""Shower gel""]",341953444,Nick,2020-03-18,IT,25.0
50787172,0.0,25.0,25.0,1.0,1125.0,https://www.airbnb.com/rooms/50787172,Apt. 9 Nick's place in the heart of Antwerp,51.2068,4.41341,Private room in rental unit,Private room,2,1.5 shared baths,1.0,2.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Stove"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Baking sheet"", ""Clothing storage"", ""Barbecue utensils"", ""Bed linens"", ""Freezer"", ""Body soap"", ""Dedicated workspace"", ""Essentials"", ""Long term stays allowed"", ""Outdoor dining area"", ""Dining table"", ""Bathtub"", ""Room-darkening shades"", ""Heating"", ""Hot water"", ""Fire extinguisher"", ""Ethernet connection"", ""Patio or balcony"", ""Hangers"", ""Cable TV"", ""Lock on bedroom door"", ""TV with standard cable"", ""Shower gel""]",341953444,Nick,2020-03-18,IT,14.0
51108968,0.0,30.0,30.0,1.0,1125.0,https://www.airbnb.com/rooms/51108968,Apt. 7 Nick's place in the heart of Antwerp,51.20751,4.41344,Private room in rental unit,Private room,2,1 private bath,1.0,2.0,"[""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Stove"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Bed linens"", ""Body soap"", ""Dedicated workspace"", ""Essentials"", ""Long term stays allowed"", ""Bathtub"", ""Heating"", ""Hot water"", ""Private entrance"", ""Fire extinguisher"", ""Ethernet connection"", ""Hangers"", ""Cable TV"", ""Lock on bedroom door"", ""Shared patio or balcony"", ""TV with standard cable"", ""Shower gel""]",341953444,Nick,2020-03-18,IT,7.0
43544200,0.0,65.0,65.0,5.0,1125.0,https://www.airbnb.com/rooms/43544200,Appartement met uniek uitzicht op Kathedraal,51.22018,4.39858,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Stove"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Washer"", ""Bed linens"", ""Freezer"", ""Microwave"", ""Essentials"", ""Long term stays allowed"", ""Portable fans"", ""TV"", ""Heating"", ""Dishwasher"", ""Coffee maker"", ""Hangers"", ""Air conditioning"", ""Shower gel""]",347559714,Julien,2020-05-25,BE,11.0
43584824,0.0,220.0,220.0,3.0,1125.0,https://www.airbnb.com/rooms/43584824,Riant achterhuis met zuiderse tuin en dakterras,51.21538,4.42892,Entire townhouse,Entire home/apt,8,3 baths,4.0,6.0,"[""Private entrance"", ""Fire extinguisher"", ""Long term stays allowed"", ""Kitchen"", ""Dryer"", ""Smoke alarm"", ""Washer"", ""Coffee maker"", ""Free parking on premises"", ""Hangers"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Wifi"", ""TV"", ""Heating"", ""Dishes and silverware"", ""Essentials""]",2426371,Pieter,2012-05-21,"Antwerpen, Flemish Region, Belgium",1.0
43601326,0.0,180.0,180.0,2.0,1125.0,https://www.airbnb.com/rooms/43601326,Stunning loft in the heart of Meir shopping area,51.21785,4.41309,Entire rental unit,Entire home/apt,6,1.5 baths,2.0,2.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Host greets you"", ""Stove"", ""Oven"", ""Cooking basics"", ""Wifi"", ""Dishes and silverware"", ""Washer"", ""Luggage dropoff allowed"", ""Bed linens"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Long term stays allowed"", ""Bathtub"", ""Heating"", ""Paid parking off premises"", ""Hot water"", ""Dishwasher"", ""Dryer"", ""Coffee maker"", ""Hangers"", ""Shower gel""]",338732492,Isa & Nelly,2020-02-25,BE,43.0
43626294,0.0,50.0,50.0,2.0,1125.0,https://www.airbnb.com/rooms/43626294,"1Min From central station, Terrace ❤️ panoramic",51.21837,4.41873,Entire rental unit,Entire home/apt,4,1 bath,1.0,1.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Hair dryer"", ""Stove"", ""Oven"", ""Cooking basics"", ""Wifi"", ""Dishes and silverware"", ""Lockbox"", ""Essentials"", ""Long term stays allowed"", ""First aid kit"", ""Baby bath"", ""TV"", ""Heating"", ""Hot water"", ""Private entrance"", ""Fire extinguisher"", ""Coffee maker"", ""Patio or balcony"", ""Hangers""]",119106270,Yannick,2017-03-04,"Antwerp, Flanders, Belgium",8.0
43662809,1.0,90.0,90.0,2.0,1125.0,https://www.airbnb.com/rooms/43662809,Mies Van de Rohe kamer net aan het park,51.18344,4.39459,Private room in bed and breakfast,Private room,2,1 private bath,1.0,1.0,"[""Long term stays allowed"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Lock on bedroom door"", ""Wifi"", ""TV"", ""Heating"", ""Essentials""]",348693119,Kava,2020-06-04,BE,0.0
43663388,1.0,100.0,100.0,2.0,1125.0,https://www.airbnb.com/rooms/43663388,Arne Jacobsen familiekamer net bij het park,51.1828,4.39481,Private room in bed and breakfast,Private room,4,1 private bath,2.0,2.0,"[""Long term stays allowed"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Lock on bedroom door"", ""Wifi"", ""TV"", ""Heating"", ""Essentials""]",348693119,Kava,2020-06-04,BE,2.0
43663664,1.0,85.0,85.0,2.0,1125.0,https://www.airbnb.com/rooms/43663664,Ray and Charles Eames kamer nabij het park,51.18406,4.39621,Private room in bed and breakfast,Private room,2,1 private bath,1.0,1.0,"[""Long term stays allowed"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Wifi"", ""TV"", ""Heating"", ""Essentials""]",348693119,Kava,2020-06-04,BE,0.0
43673210,0.0,60.0,60.0,2.0,1125.0,https://www.airbnb.com/rooms/43673210,Charmant appartement in achterhuis bij Zurenborg,51.20636,4.42666,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,"[""Refrigerator"", ""Backyard"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Carbon monoxide alarm"", ""Oven"", ""Cooking basics"", ""Wifi"", ""Dishes and silverware"", ""Washer"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Long term stays allowed"", ""First aid kit"", ""Heating"", ""Hot water"", ""Private entrance"", ""Patio or balcony""]",30131894,Julie,2015-03-28,BE,8.0
43685101,0.0,120.0,120.0,1.0,1125.0,https://www.airbnb.com/rooms/43685101,Apartment in a master house with free parking,51.22398,4.41958,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,"[""Refrigerator"", ""Shower gel"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Security cameras on property"", ""Lockbox"", ""Washer"", ""Bed linens"", ""Freezer"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Long term stays allowed"", ""Room-darkening shades"", ""First aid kit"", ""Extra pillows and blankets"", ""Wine glasses"", ""Free parking on premises"", ""Drying rack for clothing"", ""Heating"", ""Hot water"", ""Private patio or balcony"", ""Private entrance"", ""Fire extinguisher"", ""2PITS induction stove"", ""Dryer"", ""Coffee maker"", ""Hangers"", ""Clothing storage: closet"", ""Cleaning products""]",52673084,Jonathan,2015-12-29,"Antwerp, Flanders, Belgium",44.0
43713237,1.0,65.0,65.0,5.0,1125.0,https://www.airbnb.com/rooms/43713237,Modern Studio Near Central Station - 10 Min Walk,51.21361,4.43302,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Hair dryer"", ""Stove"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Lockbox"", ""Luggage dropoff allowed"", ""Bed linens"", ""Dedicated workspace"", ""Essentials"", ""Long term stays allowed"", ""Room-darkening shades"", ""First aid kit"", ""Extra pillows and blankets"", ""Heating"", ""Paid parking off premises"", ""Hot water"", ""Private entrance"", ""Fire extinguisher"", ""Coffee maker"", ""Patio or balcony"", ""Hangers"", ""Cleaning products""]",250056804,Sam,2019-03-20,"Antwerpen, Vlaanderen, Belgium",11.0
43728785,0.0,180.0,162.0,1.0,14.0,https://www.airbnb.com/rooms/43728785,"Luxury apartment, private terrace & FREE PARKING",51.23462,4.41113,Entire rental unit,Entire home/apt,5,1.5 baths,3.0,3.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Outdoor furniture"", ""Host greets you"", ""Children\u2019s books and toys for ages 5-10 years old"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Baking sheet"", ""Miele stainless steel oven"", ""Toaster"", ""Washer"", ""Free street parking"", ""Conditioner"", ""Clothing storage"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Bed linens"", ""Freezer"", ""Body soap"", ""Microwave"", ""Essentials"", ""Dedicated workspace: desk, office chair, and monitor"", ""Waterfront"", ""Outdoor dining area"", ""Cleaning products"", ""Dining table"", ""Bathtub"", ""Room-darkening shades"", ""Extra pillows and blankets"", ""First aid kit"", ""Wine glasses"", ""Novy stainless steel induction stove"", ""Free parking on premises"", ""Bose sound system with Bluetooth and aux"", ""Drying rack for clothing"", ""Heating"", ""Hot water"", ""Private patio or balcony"", ""Private entrance"", ""Shared fenced garden or backyard"", ""Dishwasher"", ""Dryer"", ""Hangers"", ""Cable TV"", ""TV with standard cable"", ""Shower gel""]",348209590,Patrick,2020-05-31,"Antwerp, Flanders, Belgium",8.0
43741484,0.0,30.0,30.0,14.0,35.0,https://www.airbnb.com/rooms/43741484,"Modern, zonnig  appartement in hartje Antwerpen!",51.22408,4.40339,Entire rental unit,Entire home/apt,2,1.5 baths,1.0,1.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Stove"", ""Single level home"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Washer"", ""Dedicated workspace"", ""Long term stays allowed"", ""Heating"", ""Hot water"", ""Private entrance"", ""Fire extinguisher"", ""Dishwasher"", ""Ethernet connection"", ""Hangers"", ""Cable TV"", ""TV with standard cable""]",349522483,Ans,2020-06-10,BE,3.0
43755088,0.0,150.0,135.0,1.0,1125.0,https://www.airbnb.com/rooms/43755088,"Tasteful, luxurious and cosy apartment",51.22639,4.41479,Entire rental unit,Entire home/apt,2,1.5 baths,1.0,1.0,"[""Refrigerator"", ""Shower gel"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Outdoor furniture"", ""Stove"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Nespresso machine"", ""Lockbox"", ""Free street parking"", ""Luggage dropoff allowed"", ""Bed linens"", ""Sound system"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Wine glasses"", ""Heating"", ""Paid parking off premises"", ""Hot water"", ""Private patio or balcony"", ""Dishwasher"", ""Ethernet connection"", ""Coffee maker"", ""Hangers"", ""Cable TV"", ""TV with standard cable"", ""Cleaning products""]",349660004,Manu,2020-06-11,Belgium,12.0
43759887,0.0,125.0,125.0,2.0,1125.0,https://www.airbnb.com/rooms/43759887,"Luxe Penthouse, rooftop terrace, spectacular view!",51.21786,4.42002,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Stove"", ""Carbon monoxide alarm"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Lockbox"", ""Bed linens"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Long term stays allowed"", ""First aid kit"", ""Heating"", ""Hot water"", ""Fire extinguisher"", ""Dishwasher"", ""Coffee maker"", ""Patio or balcony"", ""Hangers"", ""Cable TV"", ""Air conditioning"", ""TV with standard cable""]",349719106,Bram,2020-06-12,BE,77.0
49067094,0.0,70.67,70.67,2.0,1125.0,https://www.airbnb.com/rooms/49067094,New-York studio (free parking/netflix & terrace),51.20004,4.39197,Entire rental unit,Entire home/apt,4,1 bath,1.6022099447513811,2.0,"[""Refrigerator"", ""Elevator"", ""Kitchen"", ""Outdoor furniture"", ""TV with Netflix"", ""Mini fridge"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Nespresso machine"", ""Toaster"", ""Bed linens"", ""Freezer"", ""Body soap"", ""Microwave"", ""Central heating"", ""Essentials"", ""Hot water kettle"", ""Long term stays allowed"", ""Keurig coffee machine"", ""Outdoor dining area"", ""Dining table"", ""Room-darkening shades"", ""Bathtub"", ""Wine glasses"", ""Free parking on premises"", ""Hot water"", ""Dishwasher"", ""Coffee maker"", ""Patio or balcony"", ""Clothing storage: wardrobe and closet"", ""Air conditioning""]",349719106,Bram,2020-06-12,BE,28.0
52413106,0.0,70.0,70.0,2.0,365.0,https://www.airbnb.com/rooms/52413106,Cozy studio in city center (Netflix/terrace/wifi),51.21841,4.42206,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,"[""Long term stays allowed"", ""Kitchen"", ""Outdoor dining area"", ""Smoke alarm"", ""Wifi"", ""TV""]",349719106,Bram,2020-06-12,BE,7.0
43774378,1.0,77.0,77.0,1.0,1125.0,https://www.airbnb.com/rooms/43774378,Beautiful room Camille in authentic master house,51.22413,4.40279,Private room in townhouse,Private room,2,1 private bath,1.0,1.0,"[""Shower gel"", ""Smoke alarm"", ""Hair dryer"", ""Carbon monoxide alarm"", ""The Spa Collection body soap"", ""Clothing storage: wardrobe"", ""Wifi"", ""Smart lock"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Bed linens"", ""Dedicated workspace"", ""Essentials"", ""Long term stays allowed"", ""Waterfront"", ""Dining table"", ""Room-darkening shades"", ""First aid kit"", ""Wine glasses"", ""Heating"", ""Paid parking off premises"", ""The Spa Collection shampoo"", ""Hot water"", ""Private patio or balcony"", ""Fire extinguisher"", ""Coffee maker"", ""Hangers"", ""Lock on bedroom door"", ""Board games""]",170326773,Maarten,2018-01-28,Belgium,51.0
43775291,1.0,55.0,55.0,1.0,1125.0,https://www.airbnb.com/rooms/43775291,Cosy room Liselle in authentic master house,51.22404,4.40296,Private room in townhouse,Private room,2,1 private bath,1.0,1.0,"[""Hot water"", ""Fire extinguisher"", ""Smart lock"", ""Long term stays allowed"", ""Smoke alarm"", ""Hair dryer"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Bed linens"", ""Hangers"", ""Lock on bedroom door"", ""Wifi"", ""Heating"", ""Paid parking off premises"", ""Essentials""]",170326773,Maarten,2018-01-28,Belgium,30.0
43777892,0.0,115.0,115.0,7.0,31.0,https://www.airbnb.com/rooms/43777892,Antwerp: spacious light home with park view,51.20422,4.45087,Entire residential home,Entire home/apt,4,1 bath,2.0,2.0,"[""Private entrance"", ""Fire extinguisher"", ""Long term stays allowed"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""First aid kit"", ""Free parking on premises"", ""Carbon monoxide alarm"", ""Hangers"", ""Dedicated workspace"", ""Wifi"", ""TV"", ""Heating"", ""Essentials""]",4100266,Kristof,2012-11-09,"Antwerp, Flanders, Belgium",3.0
43853199,1.0,95.0,95.0,1.0,1125.0,https://www.airbnb.com/rooms/43853199,B&B Borgerhouse Antwerp Central Station Borgerhout,51.21349,4.43414,Private room in bed and breakfast,Private room,2,1 private bath,1.0,1.0,"[""Refrigerator"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Keypad"", ""Wifi"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Bed linens"", ""Dedicated workspace"", ""Essentials"", ""Long term stays allowed"", ""First aid kit"", ""Extra pillows and blankets"", ""TV"", ""Heating"", ""Paid parking off premises"", ""Hot water"", ""Fire extinguisher"", ""Coffee maker"", ""Hangers"", ""Lock on bedroom door"", ""Shower gel""]",350481029,Marc,2020-06-17,"Antwerp, Flanders, Belgium",1.0
43857463,0.67,95.0,95.0,2.0,1125.0,https://www.airbnb.com/rooms/43857463,B&B Borgerhouse near De Roma Antwerp Borgerhout,51.21348,4.43413,Private room in bed and breakfast,Private room,2,1 private bath,1.0,1.0,"[""Refrigerator"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Keypad"", ""Wifi"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Bed linens"", ""Dedicated workspace"", ""Essentials"", ""Long term stays allowed"", ""First aid kit"", ""Extra pillows and blankets"", ""TV"", ""Heating"", ""Paid parking off premises"", ""Hot water"", ""Fire extinguisher"", ""Coffee maker"", ""Hangers"", ""Lock on bedroom door"", ""Shower gel""]",350481029,Marc,2020-06-17,"Antwerp, Flanders, Belgium",0.0
43866531,1.0,150.0,150.0,1.0,1125.0,https://www.airbnb.com/rooms/43866531,U Eat & Sleep Antwerp - hip boetiekhotel antwerp,51.22962,4.4043,Room in boutique hotel,Private room,2,15.5 baths,15.0,15.0,"[""Private entrance"", ""Wifi"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Hangers"", ""Breakfast"", ""Iron"", ""Dedicated workspace"", ""Air conditioning"", ""TV"", ""Heating"", ""Essentials""]",350925993,Hans,2020-06-20,BE,0.0
